filename,noise_variance,noise_type
2396.png,11183.47595962561,Gaussian
105.png,9178.071512224427,Other Noise
1597.png,14546.494921290658,Gaussian
479.png,10146.020703236794,Gaussian
1996.png,7052.135060054782,Other Noise
1321.png,8645.04285160306,Other Noise
5170.png,11125.10496042837,Gaussian
5903.png,14935.509447289607,Gaussian
5801.png,8617.15209698324,Other Noise
2967.png,5787.20943872348,Other Noise
4814.png,7627.342418651248,Other Noise
4439.png,10089.545847770547,Gaussian
3781.png,9050.96287668775,Other Noise
4455.png,11664.485862366384,Gaussian
2243.png,10821.258626798264,Gaussian
1693.png,8710.616274891167,Other Noise
2584.png,11348.82654778155,Gaussian
3852.png,14549.156396766475,Gaussian
1919.png,15213.10998990245,Gaussian
612.png,8164.354865096936,Other Noise
3823.png,2237.2674080161173,Other Noise
3355.png,9759.682326954737,Other Noise
4964.png,11946.625966445898,Gaussian
5698.png,12071.704479529919,Gaussian
1653.png,10517.3051520338,Gaussian
4485.png,9566.050882397747,Other Noise
4862.png,11286.95740781286,Gaussian
4106.png,11517.608095068552,Gaussian
5779.png,11240.798619761528,Gaussian
1611.png,11320.883837234229,Gaussian
2171.png,12125.915804428629,Gaussian
1092.png,15095.09214921111,Gaussian
125.png,8786.617526811517,Other Noise
4610.png,15207.84139304211,Gaussian
121.png,11901.809729572939,Gaussian
2151.png,14616.5587048149,Gaussian
4653.png,14907.765173294365,Gaussian
2023.png,11917.425408739748,Gaussian
1026.png,11909.72942861431,Gaussian
1689.png,7546.250594279645,Other Noise
2485.png,14926.182066107292,Gaussian
1823.png,14887.425414982335,Gaussian
318.png,14217.968736548004,Gaussian
2882.png,15198.31901798538,Gaussian
2714.png,9698.131762967252,Other Noise
3326.png,15210.046916652362,Gaussian
1455.png,14910.138817802776,Gaussian
4142.png,11955.438751192401,Gaussian
5650.png,14934.305873989044,Gaussian
5750.png,11854.211677570816,Gaussian
2125.png,14848.212086481859,Gaussian
832.png,8669.750657760924,Other Noise
5081.png,14581.74841915846,Gaussian
5720.png,10092.16434185782,Gaussian
216.png,11925.809412835355,Gaussian
1438.png,5425.733485412212,Other Noise
1221.png,9560.942334450714,Other Noise
656.png,15224.800735387536,Gaussian
337.png,14838.83988608394,Gaussian
5263.png,15156.673127205737,Gaussian
4325.png,11106.657374444147,Gaussian
2063.png,11610.40240575719,Gaussian
2830.png,9424.282491443206,Other Noise
1804.png,14911.583050954696,Gaussian
3492.png,12147.479137472117,Gaussian
4412.png,11564.420672433424,Gaussian
2368.png,14187.801335254384,Gaussian
2493.png,15238.137289587212,Gaussian
69.png,5507.478661603799,Other Noise
4538.png,5526.257734447156,Other Noise
146.png,11938.525529566516,Gaussian
3079.png,12264.03704186337,Gaussian
2404.png,8968.56672613115,Other Noise
1433.png,6665.515660233207,Other Noise
5259.png,15207.048093428257,Gaussian
4558.png,14998.189764878289,Gaussian
1543.png,11521.50290191292,Gaussian
1895.png,15200.14145069346,Gaussian
5308.png,15219.112089335757,Gaussian
5692.png,14824.452203378547,Gaussian
4084.png,11929.805412070054,Gaussian
3381.png,9048.969257629198,Other Noise
5621.png,14267.025301718963,Gaussian
5446.png,7038.628868925713,Other Noise
991.png,9926.602893553047,Other Noise
154.png,11005.303460657276,Gaussian
2720.png,12033.101077557081,Gaussian
2100.png,15366.132873669512,Gaussian
3501.png,11754.994519674432,Gaussian
637.png,1387.87261990042,Other Noise
3069.png,11580.360459546302,Gaussian
3997.png,10575.069051909615,Gaussian
905.png,11803.51473147934,Gaussian
5573.png,9444.97972136694,Other Noise
5115.png,14115.008605851808,Gaussian
1734.png,7483.187361055724,Other Noise
3203.png,2787.8150132700157,Other Noise
4737.png,10802.85100865944,Gaussian
2951.png,10772.031687902932,Gaussian
3994.png,9367.47821091605,Other Noise
3546.png,12584.160388049635,Gaussian
1170.png,14205.421439996771,Gaussian
1146.png,10544.27045772068,Gaussian
5466.png,9541.637635279434,Other Noise
267.png,15131.76898464027,Gaussian
5375.png,11656.576966586526,Gaussian
7.png,10222.114111151952,Gaussian
4217.png,12098.035572719817,Gaussian
5641.png,11604.410715489887,Gaussian
2153.png,10252.223430212382,Gaussian
2476.png,15299.26693138409,Gaussian
1964.png,12566.893607571235,Gaussian
4229.png,8837.18703354576,Other Noise
1658.png,8946.573838101072,Other Noise
3681.png,1643.5044556552596,Other Noise
4379.png,15011.979706106027,Gaussian
1280.png,9056.60868018165,Other Noise
4234.png,11225.632720283147,Gaussian
3543.png,12013.509370807607,Gaussian
1075.png,14835.203170510033,Gaussian
3408.png,9119.00567354728,Other Noise
2201.png,14803.590374650972,Gaussian
663.png,15220.060268752217,Gaussian
2454.png,6922.149046884994,Other Noise
2175.png,14465.984380778025,Gaussian
1857.png,15211.246318301271,Gaussian
2922.png,9997.267483228306,Other Noise
1444.png,7710.453235104368,Other Noise
1356.png,9682.40411450897,Other Noise
5768.png,9907.361850794183,Other Noise
1632.png,12008.652170395953,Gaussian
4941.png,10182.460646016825,Gaussian
2531.png,14941.96772370447,Gaussian
5610.png,11869.241860831273,Gaussian
4138.png,11704.121476509436,Gaussian
3932.png,9473.10483755906,Other Noise
5371.png,8963.423942639207,Other Noise
3794.png,1310.8122746528168,Other Noise
1686.png,9569.749367169443,Other Noise
1739.png,9351.931305598098,Other Noise
3795.png,7398.004944072728,Other Noise
374.png,14773.817878899068,Gaussian
3161.png,11669.198698385226,Gaussian
1486.png,15323.117355807886,Gaussian
1997.png,11088.019515862157,Gaussian
1629.png,10736.494750632995,Gaussian
4662.png,10191.406327692657,Gaussian
3987.png,13115.777237842693,Gaussian
1588.png,12852.280226021301,Gaussian
4955.png,10208.541742776653,Gaussian
1185.png,9020.12722063323,Other Noise
1669.png,11118.881569877078,Gaussian
1606.png,10369.87378024209,Gaussian
4999.png,6530.103153402018,Other Noise
2312.png,9858.745006945952,Other Noise
4029.png,10331.520762038583,Gaussian
4456.png,10525.059251409746,Gaussian
2062.png,11034.77186049255,Gaussian
2359.png,12286.82285235861,Gaussian
4799.png,9349.553240511159,Other Noise
366.png,10514.304031421143,Gaussian
3460.png,11433.482033879756,Gaussian
5996.png,9865.444012963571,Other Noise
915.png,13330.732520555763,Gaussian
1773.png,7260.900086012834,Other Noise
4104.png,10722.856538542137,Gaussian
2510.png,11649.028052631238,Gaussian
1537.png,10694.426630067626,Gaussian
4904.png,6838.034698512638,Other Noise
5294.png,15212.052230545356,Gaussian
2956.png,11733.30623567327,Gaussian
5530.png,10927.502871462942,Gaussian
1298.png,11334.80705887766,Gaussian
5192.png,9761.028336078585,Other Noise
241.png,14839.433426293843,Gaussian
805.png,9969.83309489143,Other Noise
3453.png,6842.844526400662,Other Noise
5232.png,7214.6812203864865,Other Noise
5295.png,15184.908244777378,Gaussian
2220.png,12126.06005938182,Gaussian
4292.png,7683.920121959297,Other Noise
4907.png,11498.758659102796,Gaussian
4908.png,9294.380411472612,Other Noise
4257.png,9680.391877918104,Other Noise
5847.png,1560.604412028464,Other Noise
2892.png,15228.101711909803,Gaussian
4007.png,9104.895870374934,Other Noise
3854.png,15216.929590976326,Gaussian
188.png,4785.805715899333,Other Noise
5877.png,15221.755398110956,Gaussian
2704.png,9822.333272867023,Other Noise
2819.png,10953.810910627182,Gaussian
2314.png,8929.39615507322,Other Noise
1254.png,1199.4058268754666,Other Noise
1399.png,12210.166123403405,Gaussian
2711.png,8603.14734366604,Other Noise
4524.png,7593.435608116971,Other Noise
5517.png,11934.50055972275,Gaussian
2398.png,9633.225437474623,Other Noise
1173.png,12117.866476324716,Gaussian
2788.png,7457.122582158646,Other Noise
1796.png,12215.524525568107,Gaussian
5341.png,15230.593838677381,Gaussian
4060.png,14406.469072143453,Gaussian
1742.png,9459.092456404042,Other Noise
1098.png,14216.056190704414,Gaussian
3202.png,13905.098015170077,Gaussian
4713.png,11949.794973126076,Gaussian
4015.png,11565.329197222063,Gaussian
5783.png,12092.391660392137,Gaussian
1380.png,8034.04699355723,Other Noise
1443.png,6601.87817563537,Other Noise
3397.png,9197.051893818532,Other Noise
5008.png,5692.055487724648,Other Noise
1421.png,8446.312464863597,Other Noise
5766.png,11542.687195768494,Gaussian
4837.png,12210.889696273896,Gaussian
4614.png,14839.26121744541,Gaussian
4103.png,12722.060343295134,Gaussian
4880.png,15198.09638511479,Gaussian
5495.png,10553.124796871563,Gaussian
716.png,15319.399031329645,Gaussian
86.png,11213.546975633952,Gaussian
2506.png,14893.586075681445,Gaussian
1410.png,9889.996811340998,Other Noise
3452.png,12824.24544548462,Gaussian
2870.png,11920.218792789785,Gaussian
4294.png,11004.115731151142,Gaussian
4975.png,11790.688861355793,Gaussian
5789.png,10975.810073115841,Gaussian
2423.png,7439.537308489132,Other Noise
4508.png,1777.6101782470107,Other Noise
1721.png,11108.574078846512,Gaussian
4616.png,15192.92253753523,Gaussian
836.png,11110.994109023846,Gaussian
4105.png,14829.273967774372,Gaussian
776.png,9795.222712744024,Other Noise
916.png,11123.095924749387,Gaussian
3881.png,12553.028846289839,Gaussian
5772.png,9782.782649069055,Other Noise
2050.png,6065.2228390846385,Other Noise
2319.png,12654.289061062362,Gaussian
2608.png,11367.165167776277,Gaussian
4039.png,15260.796115040212,Gaussian
4340.png,11101.465903658927,Gaussian
2906.png,15219.971863943883,Gaussian
1580.png,11624.788445760194,Gaussian
5486.png,8863.211242760115,Other Noise
3206.png,1725.939937604362,Other Noise
894.png,11346.852511334002,Gaussian
258.png,15297.192629010204,Gaussian
838.png,9439.979044830248,Other Noise
3817.png,5372.234827683127,Other Noise
3485.png,12735.576851712522,Gaussian
5026.png,14579.977333108935,Gaussian
1485.png,15156.439114286592,Gaussian
3210.png,11031.062166569945,Gaussian
2019.png,13313.698285129127,Gaussian
3964.png,10040.545308390527,Gaussian
5386.png,9626.283213300525,Other Noise
3352.png,11848.41403890794,Gaussian
3271.png,14925.458266701804,Gaussian
3500.png,8554.115150067832,Other Noise
3886.png,11388.365351741226,Gaussian
4859.png,14530.496018031265,Gaussian
4047.png,14395.14077674883,Gaussian
77.png,10103.077554991853,Gaussian
2308.png,10241.617828439485,Gaussian
3091.png,11561.772546617665,Gaussian
3481.png,10050.440079692144,Gaussian
3356.png,9205.171233699713,Other Noise
1131.png,12355.249763709002,Gaussian
1051.png,11549.951447657402,Gaussian
1264.png,6948.803148783684,Other Noise
2416.png,1121.5947394047062,Other Noise
2551.png,13247.397383306667,Gaussian
2226.png,14579.990223321676,Gaussian
498.png,9152.443802177797,Other Noise
1848.png,15177.326212930677,Gaussian
290.png,11021.527640700131,Gaussian
3137.png,9330.834647288028,Other Noise
2726.png,9451.47740947574,Other Noise
5885.png,15225.026380949266,Gaussian
3337.png,11954.012919184424,Gaussian
1920.png,14883.119707784637,Gaussian
29.png,14569.75835656697,Gaussian
5381.png,7330.851023862357,Other Noise
1601.png,10164.951792806325,Gaussian
265.png,14053.38408654564,Gaussian
2635.png,11232.08864615213,Gaussian
638.png,10478.289356850482,Gaussian
4088.png,12288.75345072123,Gaussian
1242.png,5217.8403272525775,Other Noise
4970.png,12718.391058801773,Gaussian
103.png,6454.861911366509,Other Noise
1007.png,6419.909109610752,Other Noise
5001.png,6918.962026534044,Other Noise
882.png,11400.386212232434,Gaussian
2791.png,7355.443058834342,Other Noise
5305.png,14919.737339088082,Gaussian
632.png,7564.8246050667385,Other Noise
1766.png,11249.200053995597,Gaussian
72.png,5272.322791872429,Other Noise
2971.png,11558.21818235834,Gaussian
1807.png,11591.821762990228,Gaussian
4190.png,11885.862805855564,Gaussian
2123.png,9365.941667259602,Other Noise
833.png,9389.331691666426,Other Noise
5450.png,8867.049498224354,Other Noise
1200.png,13903.904072631882,Gaussian
144.png,9738.766366496135,Other Noise
977.png,12827.322224234053,Gaussian
2394.png,12225.97820162345,Gaussian
5293.png,15235.399482759607,Gaussian
3768.png,3828.224054518706,Other Noise
5578.png,13173.173232881069,Gaussian
1406.png,7456.54475884665,Other Noise
4650.png,15200.883311168613,Gaussian
1412.png,9952.01714782585,Other Noise
2505.png,14907.974039195184,Gaussian
1508.png,11876.322034440665,Gaussian
1662.png,9894.73904895582,Other Noise
3996.png,11693.983069960017,Gaussian
2857.png,11714.00610938008,Gaussian
2152.png,14849.000050731822,Gaussian
2554.png,11232.617233682515,Gaussian
3147.png,10203.88966670348,Gaussian
1763.png,1723.522377680691,Other Noise
298.png,11223.478554203446,Gaussian
2958.png,5289.549181392768,Other Noise
472.png,12041.965144703307,Gaussian
503.png,1460.9342729293662,Other Noise
1615.png,10862.65037608784,Gaussian
3792.png,9264.985311368253,Other Noise
3361.png,9230.945777804485,Other Noise
695.png,15209.126819048573,Gaussian
644.png,14939.586766122658,Gaussian
3801.png,9050.487089620248,Other Noise
4526.png,5164.682430955222,Other Noise
3646.png,13717.584485360796,Gaussian
456.png,8931.939258531434,Other Noise
1839.png,15180.67497724331,Gaussian
4758.png,12022.277256055311,Gaussian
4312.png,9600.635351038862,Other Noise
540.png,8176.053762014517,Other Noise
3616.png,5104.252158201636,Other Noise
4268.png,10632.583831633414,Gaussian
109.png,9554.359370120254,Other Noise
5800.png,10118.460732892914,Gaussian
496.png,8603.891973658201,Other Noise
4745.png,12320.93170421597,Gaussian
1510.png,11542.365726295175,Gaussian
1566.png,9957.805284278587,Other Noise
2331.png,11217.691182269024,Gaussian
5463.png,9147.27322373917,Other Noise
5479.png,8766.395074040722,Other Noise
714.png,15201.908847631601,Gaussian
4620.png,15079.639580963234,Gaussian
2108.png,12032.043059397043,Gaussian
1296.png,9085.791933362441,Other Noise
2393.png,10486.957054331757,Gaussian
1318.png,8922.504891230612,Other Noise
697.png,15197.522452565267,Gaussian
3870.png,9335.653820752652,Other Noise
1589.png,11657.620439406779,Gaussian
5844.png,7278.725357923074,Other Noise
4031.png,10774.999722242586,Gaussian
1205.png,5212.49051899608,Other Noise
4290.png,11641.957069841827,Gaussian
861.png,11976.87331085378,Gaussian
1664.png,10871.41646552938,Gaussian
3258.png,7765.70166301057,Other Noise
1605.png,11901.18088877193,Gaussian
224.png,13879.780651252237,Gaussian
4172.png,11707.949927391977,Gaussian
5644.png,14956.63731674912,Gaussian
5600.png,7101.501444824874,Other Noise
5671.png,12144.419995920483,Gaussian
2680.png,8941.004230304063,Other Noise
1015.png,12152.174718927618,Gaussian
5310.png,15224.938189522809,Gaussian
5127.png,14525.025491892262,Gaussian
3507.png,12124.368571525267,Gaussian
5368.png,13693.467780667157,Gaussian
2817.png,10107.032146782647,Gaussian
2860.png,11931.613676946687,Gaussian
5535.png,13143.31106656715,Gaussian
2117.png,10683.301381300318,Gaussian
4953.png,13097.596264130189,Gaussian
361.png,11667.425649877036,Gaussian
5491.png,9139.258828019414,Other Noise
3130.png,11269.931157597819,Gaussian
753.png,10096.561886020887,Gaussian
5497.png,8213.363322378314,Other Noise
4798.png,13033.214311625796,Gaussian
567.png,1712.8911133971833,Other Noise
1035.png,11905.67833175583,Gaussian
3672.png,7421.172701752054,Other Noise
1772.png,9091.502972698989,Other Noise
526.png,7770.168733744857,Other Noise
2789.png,11780.828384139764,Gaussian
4209.png,10568.332268088372,Gaussian
3592.png,10343.457185738152,Gaussian
5538.png,11238.39577719976,Gaussian
527.png,1490.6524108360334,Other Noise
2257.png,11007.43805820151,Gaussian
71.png,11706.560086635074,Gaussian
4804.png,9377.5321403885,Other Noise
2107.png,12083.343525361186,Gaussian
1791.png,12453.679644475802,Gaussian
4979.png,6311.83784171596,Other Noise
3037.png,10662.654456944596,Gaussian
3742.png,9762.332501224557,Other Noise
5627.png,14664.453372770684,Gaussian
1354.png,8371.959500690096,Other Noise
2524.png,14914.531831581708,Gaussian
1521.png,14612.06368378641,Gaussian
2043.png,9010.701958196165,Other Noise
3354.png,12239.408883462727,Gaussian
4651.png,14759.287269111444,Gaussian
1511.png,11634.177410141045,Gaussian
648.png,15218.138985766678,Gaussian
4040.png,15296.521363825965,Gaussian
1725.png,15210.031360680436,Gaussian
595.png,7350.626343934127,Other Noise
3232.png,9051.703861882344,Other Noise
4849.png,11815.087928259252,Gaussian
3198.png,2656.552793866111,Other Noise
2840.png,14907.399604733859,Gaussian
573.png,10255.606794091347,Gaussian
2075.png,14076.617034824858,Gaussian
2623.png,9023.47875834566,Other Noise
3651.png,10975.63454293771,Gaussian
3036.png,12075.183716019003,Gaussian
74.png,12424.260168634577,Gaussian
1001.png,13005.771920731084,Gaussian
653.png,15287.965409550523,Gaussian
1046.png,12264.953116587756,Gaussian
525.png,8753.725132078327,Other Noise
2045.png,13111.769257638243,Gaussian
3348.png,7968.021149335836,Other Noise
1577.png,11110.743819996893,Gaussian
4370.png,12495.74798074487,Gaussian
2315.png,10394.115767075724,Gaussian
3633.png,6098.221324659192,Other Noise
4812.png,9793.467661226035,Other Noise
120.png,9165.674813171572,Other Noise
935.png,9870.136352929769,Other Noise
5725.png,8059.475867315499,Other Noise
5404.png,11383.393993598655,Gaussian
5569.png,11351.514648693184,Gaussian
2295.png,11659.077967041245,Gaussian
4360.png,10225.090252517875,Gaussian
1050.png,10103.673673080435,Gaussian
2641.png,8854.058863597154,Other Noise
2287.png,10326.675648777216,Gaussian
3605.png,12134.410483874157,Gaussian
1411.png,8591.880146540101,Other Noise
630.png,8627.84897654318,Other Noise
1843.png,15201.796595578606,Gaussian
2129.png,11796.125751438178,Gaussian
271.png,11991.344375711533,Gaussian
5447.png,8189.8695449981415,Other Noise
363.png,14859.812492518096,Gaussian
2669.png,11927.260720534197,Gaussian
